accession,best_query,best_bits,max_fident,nearest_query,seqid_nearest,cov_nearest,low_coverage,triad_found,pocket_ok,composite,above_threshold,mean_plddt,catalytic_ser,his,acid
MGYP000445220710,8B4U,668.0,17.4,4CG1,36.51,0.229,True,False,False,,,,,,
MGYP000444464050,8B4U,402.0,11.4,4CG1,42.5,0.153,True,False,False,,,,,,
MGYP000445148898,8B4U,686.0,17.9,8B4U,29.7,0.595,False,False,False,,,,,,
MGYP000445847707,8B4U,712.0,17.7,8B4U,23.92,0.918,False,False,False,,,,,,
MGYP000451086763,8B4U,409.0,11.1,6EQE,53.85,0.049,True,False,False,,,,,,
MGYP000454057852,8B4U,680.0,17.2,8B4U,23.72,0.877,False,False,False,,,,,,
MGYP000462896665,8B4U,396.0,11.6,6EQE,44.44,0.068,True,False,False,,,,,,
MGYP000465978234,8B4U,859.0,18.8,8B4U,28.0,0.61,False,False,False,,,,,,
MGYP000471604476,8B4U,700.0,17.3,4CG1,21.2,0.737,False,False,False,,,,,,
MGYP000468770152,8B4U,380.0,10.6,6EQE,33.33,0.147,True,False,False,,,,,,
MGYP000473509781,8B4U,673.0,17.6,8B4U,27.19,0.74,False,False,False,,,,,,
MGYP000468109810,6EQE,834.0,24.1,4EB0,27.84,0.919,False,False,False,,,,,,
MGYP000479157081,8B4U,399.0,11.1,4EB0,22.84,0.659,False,False,False,,,,,,
MGYP000480612295,8B4U,459.0,11.6,8B4U,22.64,0.673,False,False,False,,,,,,
MGYP000488897679,8B4U,400.0,11.6,4WFI,35.48,0.101,True,False,False,,,,,,
MGYP000492422392,8B4U,823.0,21.2,8B4U,32.89,0.558,False,False,False,,,,,,
MGYP000495043987,8B4U,849.0,18.9,4EB0,21.95,0.558,False,False,False,,,,,,
MGYP000503441552,8B4U,392.0,11.3,4EB0,20.43,0.802,False,False,False,,,,,,
MGYP000505950585,8B4U,381.0,11.9,4EB0,32.35,0.132,True,False,False,,,,,,
MGYP000507087376,8B4U,416.0,11.3,6EQE,36.36,0.098,True,False,False,,,,,,
MGYP000512189259,8B4U,669.0,17.2,4WFI,25.53,0.678,False,False,False,,,,,,
MGYP000517238106,8B4U,403.0,10.5,6EQE,32.65,0.155,True,False,False,,,,,,
MGYP000518939562,8B4U,422.0,10.8,4CG1,31.58,0.073,True,False,False,,,,,,
MGYP000527531687,8B4U,842.0,21.7,8B4U,31.39,0.506,False,False,False,,,,,,
MGYP000530640379,8B4U,399.0,11.3,4WFI,30.43,0.171,True,False,False,,,,,,
MGYP000534994093,8B4U,411.0,11.9,8B4U,20.33,0.625,False,False,False,,,,,,
MGYP000538771050,8B4U,849.0,22.6,8B4U,24.75,0.941,False,False,False,,,,,,
MGYP000547788781,8B4U,406.0,11.9,6EQE,47.06,0.064,True,False,False,,,,,,
MGYP000553091631,8B4U,441.0,11.0,4WFI,61.54,0.05,True,False,False,,,,,,
MGYP000558934391,8B4U,392.0,10.4,6EQE,30.77,0.189,True,False,False,,,,,,
MGYP000569059557,8B4U,708.0,17.9,8B4U,29.03,0.558,False,False,False,,,,,,
MGYP000568948020,8B4U,881.0,22.5,8B4U,29.22,0.788,False,False,False,,,,,,
MGYP000576300466,8B4U,393.0,11.8,4CG1,18.42,0.5,False,False,False,,,,,,
MGYP000583971622,8B4U,393.0,10.1,4EB0,38.1,0.081,True,False,False,,,,,,
MGYP000589591438,8B4U,380.0,11.9,6EQE,39.13,0.087,True,False,False,,,,,,
MGYP000592903903,8B4U,705.0,16.8,8B4U,27.95,0.572,False,False,False,,,,,,
MGYP000603001758,8B4U,418.0,11.6,8B4U,33.33,0.067,True,False,False,,,,,,
MGYP000619183295,8B4U,428.0,11.8,6EQE,27.91,0.151,True,False,False,,,,,,
MGYP000623585350,8B4U,405.0,11.8,4EB0,44.44,0.07,True,False,False,,,,,,
MGYP000638405352,8B4U,445.0,11.8,4WFI,44.44,0.062,True,False,False,,,,,,
MGYP000639531921,8B4U,817.0,21.7,8B4U,24.52,0.941,False,False,False,,,,,,
MGYP000645324613,8B4U,851.0,21.2,8B4U,29.21,0.61,False,False,False,,,,,,
MGYP000668733724,8B4U,677.0,16.5,8B4U,25.82,0.881,False,False,False,,,,,,
MGYP000678078310,8B4U,441.0,11.5,8B4U,30.91,0.201,True,False,False,,,,,,
MGYP000679578582,8B4U,711.0,17.6,8B4U,26.39,0.532,False,False,False,,,,,,
MGYP000679927048,8B4U,686.0,17.9,4WFI,41.18,0.066,True,False,False,,,,,,
MGYP000701235603,8B4U,383.0,11.1,4EB0,55.56,0.035,True,False,False,,,,,,
MGYP000732714034,8B4U,397.0,9.8,6EQE,29.63,0.196,True,False,False,,,,,,
MGYP000734162922,8B4U,406.0,10.7,4WFI,23.05,0.888,False,False,False,,,,,,
MGYP000739286797,8B4U,837.0,20.7,4WFI,25.14,0.589,False,False,False,,,,,,
MGYP000743002671,8B4U,416.0,11.6,4CG1,61.9,0.08,True,False,False,,,,,,
MGYP000754537816,8B4U,387.0,11.5,4EB0,28.36,0.248,True,False,False,,,,,,
MGYP000812165975,8B4U,675.0,17.2,8B4U,29.03,0.662,False,False,False,,,,,,
MGYP000838673497,8B4U,742.0,17.7,8B4U,25.37,0.833,False,False,False,,,,,,
MGYP000829771299,8B4U,735.0,17.9,8B4U,31.21,0.513,False,False,False,,,,,,
MGYP000850197456,8B4U,396.0,11.7,6EQE,31.48,0.196,True,False,False,,,,,,
MGYP000853994560,8B4U,440.0,10.1,6EQE,25.41,0.555,False,False,False,,,,,,
MGYP000859453934,8B4U,665.0,15.7,8B4U,28.12,0.457,True,False,False,,,,,,
MGYP000870725583,8B4U,432.0,10.4,4EB0,42.86,0.054,True,False,False,,,,,,
MGYP000871773964,8B4U,720.0,16.0,8B4U,24.26,0.729,False,False,False,,,,,,
MGYP000872417908,8B4U,752.0,17.6,4WFI,27.56,0.558,False,False,False,,,,,,
MGYP000873054836,8B4U,406.0,11.6,4EB0,24.5,0.554,False,False,False,,,,,,
MGYP000873041738,8B4U,684.0,17.0,8B4U,24.37,0.896,False,False,False,,,,,,
MGYP000883418260,8B4U,387.0,11.0,4WFI,27.04,0.574,False,False,False,,,,,,
MGYP000886949399,8B4U,438.0,10.8,4EB0,40.0,0.078,True,False,False,,,,,,
MGYP000890871285,8B4U,837.0,24.4,8B4U,26.76,0.955,False,False,False,,,,,,
MGYP000896405424,8B4U,860.0,22.4,8B4U,31.21,0.517,False,False,False,,,,,,
MGYP000899214855,8B4U,400.0,11.0,6EQE,39.13,0.087,True,False,False,,,,,,
MGYP000901101910,8B4U,868.0,23.3,8B4U,29.91,0.755,False,False,False,,,,,,
MGYP000901337529,8B4U,695.0,17.5,8B4U,24.14,0.777,False,False,False,,,,,,
MGYP000920368339,8B4U,475.0,9.8,4WFI,37.5,0.062,True,False,False,,,,,,
MGYP000918768722,8B4U,674.0,16.2,4WFI,22.14,0.5,False,False,False,,,,,,
MGYP000937481859,8B4U,684.0,17.4,8B4U,26.62,0.502,False,False,False,,,,,,
MGYP000939467724,8B4U,881.0,20.5,8B4U,23.21,0.955,False,False,False,,,,,,
MGYP000943714938,8B4U,391.0,11.5,4WFI,44.44,0.07,True,False,False,,,,,,
MGYP000947940909,8B4U,671.0,16.6,8B4U,23.19,0.974,False,False,False,,,,,,
MGYP000949825270,8B4U,405.0,11.2,4CG1,40.91,0.084,True,False,False,,,,,,
MGYP000970864524,8B4U,398.0,10.6,6EQE,28.24,0.272,True,False,False,,,,,,
MGYP000975326637,8B4U,671.0,17.5,8B4U,25.32,0.535,False,False,False,,,,,,
MGYP000979111852,8B4U,416.0,11.9,4CG1,24.34,0.534,False,False,False,,,,,,
MGYP000992892617,8B4U,382.0,10.6,6EQE,19.42,0.517,False,False,False,,,,,,
MGYP001000993312,8B4U,417.0,11.6,8B4U,50.0,0.052,True,False,False,,,,,,
MGYP001003739278,8B4U,381.0,10.7,6EQE,33.33,0.113,True,False,False,,,,,,
MGYP001014893791,8B4U,664.0,17.9,8B4U,23.02,0.825,False,False,False,,,,,,
MGYP001020675501,8B4U,797.0,17.4,8B4U,24.51,0.796,False,False,False,,,,,,
MGYP001025866847,8B4U,397.0,11.8,6EQE,40.62,0.117,True,False,False,,,,,,
MGYP001029792501,8B4U,450.0,11.7,8B4U,40.74,0.097,True,False,False,,,,,,
MGYP001035099722,8B4U,444.0,11.7,6EQE,63.64,0.034,True,False,False,,,,,,
MGYP001044253789,8B4U,387.0,11.4,4EB0,29.23,0.225,True,False,False,,,,,,
MGYP001049604938,8B4U,688.0,17.5,8B4U,23.77,0.944,False,False,False,,,,,,
MGYP001051369615,8B4U,711.0,17.5,8B4U,28.4,0.55,False,False,False,,,,,,
MGYP001054753173,8B4U,670.0,17.4,8B4U,25.13,0.662,False,False,False,,,,,,
MGYP001055608672,8B4U,682.0,14.3,6EQE,21.47,0.555,False,False,False,,,,,,
MGYP001054518597,8B4U,407.0,11.1,4EB0,20.11,0.694,False,True,False,,,,170,375,346
MGYP001070472446,8B4U,853.0,20.9,8B4U,23.89,0.948,False,False,False,,,,,,
MGYP001071253432,8B4U,839.0,19.8,8B4U,29.61,0.61,False,False,False,,,,,,
MGYP001072648885,8B4U,426.0,11.5,8B4U,66.67,0.033,True,False,False,,,,,,
MGYP001084007632,8B4U,486.0,11.4,4CG1,52.38,0.08,True,False,False,,,,,,
MGYP001085166093,8B4U,429.0,11.7,8B4U,24.38,0.677,False,False,False,,,,,,
MGYP001089062005,8B4U,385.0,11.0,6EQE,32.43,0.117,True,False,False,,,,,,
MGYP001096638859,6EQE,384.0,11.5,4EB0,20.71,0.709,False,False,False,,,,,,
MGYP001098402224,8B4U,399.0,11.8,4WFI,23.79,0.76,False,False,False,,,,,,
MGYP001102467365,8B4U,680.0,16.3,6EQE,26.58,0.785,False,False,False,,,,,,
MGYP001110059296,8B4U,432.0,11.4,8B4U,71.43,0.026,True,False,False,,,,,,
MGYP001110333226,8B4U,682.0,14.0,8B4U,21.23,0.766,False,False,False,,,,,,
MGYP001112807878,8B4U,428.0,11.4,4CG1,46.67,0.057,True,False,False,,,,,,
MGYP001113154146,8B4U,389.0,11.4,8B4U,33.33,0.149,True,False,False,,,,,,
MGYP001114409634,8B4U,435.0,11.2,4EB0,22.22,0.686,False,False,False,,,,,,
MGYP001124209154,8B4U,380.0,11.2,4WFI,50.0,0.047,True,False,False,,,,,,
MGYP001128786303,8B4U,486.0,11.9,4EB0,50.0,0.081,True,False,False,,,,,,
MGYP001132409588,8B4U,425.0,11.8,4EB0,50.0,0.07,True,False,False,,,,,,
MGYP001136349820,8B4U,460.0,11.7,4WFI,45.0,0.074,True,False,False,,,,,,
MGYP001147724762,8B4U,408.0,11.8,4WFI,19.66,0.671,False,False,False,,,,,,
MGYP001148066069,8B4U,840.0,22.5,8B4U,26.32,0.766,False,False,False,,,,,,
MGYP001153929557,8B4U,842.0,21.3,8B4U,25.55,0.885,False,False,False,,,,,,
MGYP001160950887,8B4U,508.0,11.6,4EB0,55.56,0.031,True,False,False,,,,,,
MGYP001163250180,8B4U,871.0,21.3,8B4U,27.38,0.885,False,False,False,,,,,,
MGYP001165343128,8B4U,747.0,16.8,8B4U,26.54,0.569,False,False,False,,,,,,
MGYP001165927357,8B4U,664.0,17.4,6EQE,22.99,0.672,False,False,False,,,,,,
MGYP001180215759,8B4U,446.0,11.9,4EB0,28.57,0.105,True,True,False,,,,21,32,73
MGYP001185083365,8B4U,422.0,11.6,4CG1,19.62,0.546,False,False,False,,,,,,
MGYP001185159138,8B4U,446.0,11.2,8B4U,42.86,0.1,True,False,False,,,,,,
MGYP001188614923,8B4U,485.0,11.6,4CG1,35.0,0.153,True,False,False,,,,,,
MGYP001189930143,8B4U,392.0,11.7,8B4U,24.5,0.803,False,False,False,,,,,,
MGYP001193477698,8B4U,701.0,14.9,6EQE,26.42,0.177,True,False,False,,,,,,
MGYP001190601311,8B4U,851.0,20.9,8B4U,26.32,0.822,False,False,False,,,,,,
MGYP001195997325,8B4U,452.0,11.5,4EB0,34.04,0.178,True,False,False,,,,,,
MGYP001199839349,8B4U,391.0,11.9,4WFI,38.24,0.132,True,False,False,,,,,,
MGYP001227522053,8B4U,380.0,11.4,4EB0,32.43,0.132,True,False,False,,,,,,
MGYP001232487358,8B4U,387.0,11.1,4EB0,50.0,0.039,True,False,False,,,,,,
MGYP001233229594,8B4U,414.0,10.7,4WFI,33.33,0.105,True,False,False,,,,,,
MGYP001241714216,8B4U,421.0,11.7,6EQE,40.0,0.094,True,False,False,,,,,,
MGYP001245893509,8B4U,406.0,11.7,4WFI,28.57,0.116,True,False,False,,,,,,
MGYP001247012502,8B4U,670.0,17.3,4EB0,22.45,0.5,False,False,False,,,,,,
MGYP001247417549,8B4U,380.0,10.7,6EQE,53.33,0.057,True,False,False,,,,,,
MGYP001253142794,8B4U,418.0,11.4,8B4U,23.45,0.528,False,False,False,,,,,,
MGYP001255327321,8B4U,429.0,11.5,4CG1,20.9,0.618,False,False,False,,,,,,
MGYP001269476563,8B4U,686.0,16.7,6EQE,23.65,0.558,False,False,False,,,,,,
MGYP001283711917,8B4U,444.0,11.7,4WFI,38.89,0.066,True,False,False,,,,,,
MGYP001285228335,8B4U,384.0,10.5,8B4U,44.44,0.067,True,False,False,,,,,,
MGYP001290057448,8B4U,401.0,11.4,4EB0,23.95,0.605,False,False,False,,,,,,
MGYP001292113534,8B4U,390.0,11.1,6EQE,47.83,0.087,True,False,False,,,,,,
MGYP001298763562,8B4U,409.0,10.6,4WFI,40.0,0.12,True,False,False,,,,,,
MGYP001300621137,8B4U,682.0,17.8,8B4U,22.9,0.766,False,False,False,,,,,,
MGYP001302383372,8B4U,389.0,11.6,8B4U,24.86,0.617,False,False,False,,,,,,
MGYP001304022870,8B4U,383.0,10.7,4WFI,34.78,0.07,True,False,False,,,,,,
MGYP001308571873,8B4U,842.0,20.1,8B4U,26.83,0.743,False,False,False,,,,,,
MGYP001315923356,8B4U,384.0,11.9,8B4U,21.52,0.517,False,False,False,,,,,,
MGYP001316463532,8B4U,386.0,11.3,4WFI,24.1,0.523,False,False,False,,,,,,
MGYP001323260111,8B4U,408.0,11.8,8B4U,30.77,0.086,True,False,False,,,,,,
MGYP001334085846,8B4U,682.0,17.2,8B4U,31.72,0.483,True,False,False,,,,,,
MGYP001344813260,8B4U,432.0,11.2,8B4U,25.86,0.216,True,False,False,,,,,,
MGYP001349934619,8B4U,467.0,11.4,6EQE,40.0,0.057,True,False,False,,,,,,
MGYP001356988436,8B4U,380.0,11.6,4CG1,26.44,0.603,False,False,False,,,,,,
MGYP001358279408,8B4U,433.0,10.4,4CG1,21.43,0.527,False,False,False,,,,,,
MGYP001361190403,8B4U,761.0,17.2,4EB0,45.0,0.078,True,False,False,,,,,,
MGYP001363751187,8B4U,401.0,11.3,4CG1,42.11,0.073,True,False,False,,,,,,
MGYP001364561661,8B4U,402.0,10.2,4WFI,47.06,0.066,True,False,False,,,,,,
MGYP001365639293,8B4U,417.0,11.3,4EB0,30.43,0.248,True,False,False,,,,,,
MGYP001366471380,8B4U,706.0,17.5,6EQE,25.45,0.562,False,False,False,,,,,,
MGYP001370604992,8B4U,862.0,24.4,8B4U,28.42,0.948,False,False,False,,,,,,
MGYP001371827589,8B4U,410.0,11.8,4EB0,33.33,0.124,True,False,False,,,,,,
MGYP001372972715,8B4U,419.0,10.5,4EB0,46.15,0.05,True,False,False,,,,,,
MGYP001371194507,8B4U,431.0,11.9,4WFI,29.67,0.295,True,False,False,,,,,,
MGYP001379064579,8B4U,866.0,21.7,8B4U,26.85,0.799,False,False,False,,,,,,
MGYP001385665025,8B4U,460.0,11.2,6EQE,36.36,0.075,True,False,False,,,,,,
MGYP001386358404,8B4U,392.0,11.2,4WFI,45.45,0.085,True,False,False,,,,,,
MGYP001386783570,8B4U,448.0,11.7,8B4U,22.54,0.688,False,False,False,,,,,,
MGYP001393468223,8B4U,672.0,17.1,4WFI,21.27,0.783,False,False,False,,,,,,
MGYP001395799279,8B4U,454.0,11.8,4CG1,31.15,0.233,True,False,False,,,,,,
MGYP001399096047,8B4U,427.0,11.5,6EQE,31.82,0.083,True,False,False,,,,,,
MGYP001397710714,8B4U,404.0,11.9,4WFI,40.91,0.085,True,False,False,,,,,,
MGYP001406834641,8B4U,909.0,22.9,8B4U,26.43,0.911,False,False,False,,,,,,
MGYP001408187155,8B4U,868.0,22.5,8B4U,26.98,0.881,False,False,False,,,,,,
MGYP001409657371,8B4U,723.0,17.7,8B4U,30.67,0.517,False,False,False,,,,,,
MGYP001411188799,8B4U,391.0,11.0,6EQE,25.0,0.551,False,False,False,,,,,,
MGYP001413298087,8B4U,822.0,24.1,8B4U,25.0,0.941,False,False,False,,,,,,
MGYP001413848577,8B4U,674.0,17.9,6EQE,30.51,0.223,True,False,False,,,,,,
MGYP001414790140,8B4U,405.0,11.8,4EB0,23.46,0.585,False,False,False,,,,,,
MGYP001416666730,8B4U,385.0,11.8,6EQE,20.0,0.849,False,False,False,,,,,,
MGYP001420369565,8B4U,448.0,11.5,4EB0,33.33,0.105,True,False,False,,,,,,
MGYP001420637219,8B4U,496.0,11.9,4WFI,32.56,0.151,True,False,False,,,,,,
MGYP001425330237,8B4U,389.0,11.1,4WFI,35.9,0.136,True,False,False,,,,,,
MGYP001427256499,8B4U,405.0,11.1,8B4U,32.0,0.264,True,False,False,,,,,,
MGYP001427412372,8B4U,392.0,10.5,4CG1,34.04,0.16,True,False,False,,,,,,
MGYP001435391257,8B4U,387.0,11.7,6EQE,46.15,0.083,True,False,False,,,,,,
MGYP001443776638,8B4U,670.0,16.2,8B4U,20.88,0.669,False,False,False,,,,,,
MGYP001443783943,8B4U,397.0,11.9,8B4U,47.06,0.063,True,False,False,,,,,,
MGYP001448719503,8B4U,703.0,14.4,4EB0,22.81,0.62,False,False,False,,,,,,
MGYP001454728073,8B4U,401.0,11.7,4EB0,50.0,0.047,True,False,False,,,,,,
MGYP001469684555,8B4U,380.0,10.9,4CG1,21.81,0.706,False,False,False,,,,,,
MGYP001471371801,8B4U,418.0,10.9,4CG1,40.74,0.103,True,False,False,,,,,,
MGYP001475203508,8B4U,819.0,21.4,8B4U,28.24,0.948,False,False,False,,,,,,
MGYP001479405632,8B4U,396.0,10.0,6EQE,55.56,0.034,True,False,False,,,,,,
MGYP001481733936,8B4U,422.0,10.2,4CG1,50.0,0.046,True,False,False,,,,,,
MGYP001489801913,8B4U,426.0,11.1,4WFI,24.66,0.519,False,False,False,,,,,,
MGYP001491346611,8B4U,830.0,21.8,8B4U,27.11,0.859,False,False,False,,,,,,
MGYP001496294313,8B4U,405.0,9.8,4WFI,33.33,0.07,True,False,False,,,,,,
MGYP001504355978,8B4U,686.0,17.7,8B4U,30.26,0.658,False,False,False,,,,,,
MGYP001548569478,8B4U,418.0,11.2,4CG1,33.33,0.08,True,False,False,,,,,,
MGYP001549054140,8B4U,385.0,11.9,4CG1,28.81,0.214,True,False,False,,,,,,
MGYP001558188900,8B4U,423.0,11.9,4EB0,44.44,0.07,True,False,False,,,,,,
MGYP001561499710,8B4U,715.0,17.4,4CG1,24.67,0.5,False,False,False,,,,,,
MGYP001562893678,8B4U,383.0,11.9,4CG1,36.36,0.168,True,False,False,,,,,,
MGYP001565608532,8B4U,831.0,20.7,8B4U,28.8,0.632,False,False,False,,,,,,
MGYP001570628555,8B4U,482.0,11.4,8B4U,23.08,0.532,False,False,False,,,,,,
MGYP001574555204,8B4U,667.0,17.8,4WFI,25.37,0.632,False,False,False,,,,,,
MGYP001585125252,8B4U,387.0,11.6,4CG1,25.16,0.5,False,False,False,,,,,,
MGYP001589678437,8B4U,825.0,22.5,8B4U,27.93,0.77,False,False,False,,,,,,
MGYP001592409123,8B4U,388.0,11.8,4CG1,42.11,0.073,True,False,False,,,,,,
MGYP001596541858,8B4U,416.0,11.8,8B4U,29.23,0.242,True,False,False,,,,,,
MGYP001597296200,8B4U,482.0,11.5,6EQE,38.46,0.098,True,False,False,,,,,,
MGYP001597912877,8B4U,825.0,22.2,8B4U,27.9,0.773,False,False,False,,,,,,
MGYP001602780559,8B4U,834.0,20.8,8B4U,23.05,0.926,False,False,False,,,,,,
MGYP001616669787,8B4U,848.0,19.8,8B4U,23.7,0.933,False,False,False,,,,,,
MGYP001617485528,8B4U,396.0,11.2,8B4U,38.46,0.089,True,False,False,,,,,,
MGYP001622884846,8B4U,424.0,10.9,4CG1,37.21,0.149,True,False,False,,,,,,
MGYP001624102957,8B4U,699.0,17.1,8B4U,24.91,0.844,False,False,False,,,,,,
MGYP001627310119,8B4U,387.0,11.6,6EQE,40.54,0.128,True,False,False,,,,,,
MGYP001627468745,8B4U,459.0,11.9,8B4U,47.37,0.071,True,False,False,,,,,,
MGYP001627959403,8B4U,379.0,10.2,4EB0,23.81,0.081,True,False,False,,,,,,
MGYP001739115331,8B4U,720.0,17.1,8B4U,34.92,0.461,True,False,False,,,,,,
MGYP001766267728,8B4U,670.0,16.4,8B4U,21.72,0.617,False,False,False,,,,,,
MGYP001809657065,8B4U,401.0,10.8,6EQE,28.33,0.211,True,False,False,,,,,,
MGYP001809683997,8B4U,388.0,10.9,4WFI,66.67,0.035,True,False,False,,,,,,
MGYP001809953244,8B4U,395.0,11.9,4EB0,42.31,0.101,True,False,False,,,,,,
MGYP001813419191,8B4U,860.0,24.3,8B4U,27.11,0.959,False,False,False,,,,,,
MGYP001817958489,8B4U,678.0,15.7,6EQE,21.21,0.577,False,False,False,,,,,,
MGYP001819893617,8B4U,395.0,11.1,8B4U,37.5,0.089,True,False,False,,,,,,
MGYP001819032270,8B4U,379.0,11.0,6EQE,53.85,0.045,True,False,False,,,,,,
MGYP001819964937,8B4U,441.0,11.5,6EQE,30.77,0.098,True,False,False,,,,,,
MGYP001825434160,8B4U,711.0,16.0,4EB0,18.29,0.566,False,False,False,,,,,,
MGYP001826323518,8B4U,412.0,11.4,4CG1,21.95,0.615,False,False,False,,,,,,
MGYP001828379575,8B4U,932.0,23.8,8B4U,34.81,0.625,False,False,False,,,,,,
MGYP001825194881,8B4U,412.0,11.9,4WFI,24.44,0.671,False,False,False,,,,,,
MGYP001942153282,8B4U,408.0,11.6,4WFI,20.11,0.616,False,False,False,,,,,,
MGYP001945892108,8B4U,399.0,11.0,4CG1,26.44,0.626,False,False,False,,,,,,
MGYP002012085227,8B4U,822.0,21.1,6EQE,30.56,0.506,False,False,False,,,,,,
MGYP002027442425,8B4U,683.0,17.8,6EQE,25.13,0.626,False,False,False,,,,,,
MGYP002076494690,8B4U,403.0,11.3,6EQE,55.56,0.06,True,False,False,,,,,,
MGYP002133146535,8B4U,691.0,16.3,8B4U,27.95,0.543,False,False,False,,,,,,
MGYP002152362937,8B4U,476.0,11.4,4WFI,21.29,0.512,False,False,False,,,,,,
MGYP002291481114,8B4U,386.0,11.2,4EB0,34.48,0.105,True,False,False,,,,,,
MGYP002368355013,8B4U,466.0,11.9,4WFI,24.16,0.527,False,False,False,,,,,,
MGYP002403067435,8B4U,393.0,10.9,4EB0,24.39,0.151,True,False,False,,,,,,
MGYP002511897935,8B4U,724.0,17.4,8B4U,32.86,0.509,False,False,False,,,,,,
MGYP002524443107,8B4U,440.0,11.5,4WFI,47.06,0.066,True,False,False,,,,,,
MGYP002543955874,8B4U,461.0,11.3,6EQE,35.0,0.075,True,False,False,,,,,,
MGYP002584028650,8B4U,736.0,16.9,8B4U,23.97,0.892,False,False,False,,,,,,
MGYP002621576136,8B4U,413.0,10.2,6EQE,34.62,0.098,True,False,False,,,,,,
MGYP002622521204,8B4U,882.0,23.4,8B4U,32.57,0.61,False,False,False,,,,,,
MGYP002624881989,8B4U,751.0,17.6,4WFI,25.95,0.562,False,False,False,,,,,,
MGYP002626541213,8B4U,676.0,16.3,8B4U,21.01,0.874,False,False,False,,,,,,
MGYP002628802141,8B4U,389.0,9.8,6EQE,41.03,0.132,True,False,False,,,,,,
MGYP002629319783,8B4U,410.0,11.2,4WFI,20.48,0.605,False,False,False,,,,,,
MGYP002629391811,8B4U,675.0,17.3,4CG1,26.34,0.607,False,False,False,,,,,,
MGYP002651889298,8B4U,829.0,22.3,4WFI,25.26,0.674,False,False,False,,,,,,
MGYP002652108691,8B4U,413.0,11.7,4EB0,25.26,0.752,False,False,False,,,,,,
MGYP002654438628,8B4U,420.0,11.2,4WFI,28.89,0.151,True,False,False,,,,,,
MGYP002672272273,8B4U,823.0,22.3,8B4U,25.08,0.955,False,False,False,,,,,,
MGYP002713890534,8B4U,382.0,11.3,8B4U,51.72,0.097,True,False,False,,,,,,
MGYP002700235994,8B4U,383.0,11.8,4WFI,24.54,0.578,False,True,False,,,,168,335,307
MGYP002718625906,8B4U,401.0,11.4,4CG1,22.29,0.538,False,False,False,,,,,,
MGYP002725483383,8B4U,818.0,18.5,8B4U,28.04,0.688,False,False,False,,,,,,
MGYP002761256866,8B4U,672.0,17.8,8B4U,26.95,0.52,False,False,False,,,,,,
MGYP002777006450,8B4U,434.0,11.9,4EB0,50.0,0.062,True,False,False,,,,,,
MGYP002777634644,8B4U,486.0,11.0,6EQE,60.0,0.038,True,False,False,,,,,,
MGYP002778254509,8B4U,874.0,23.9,8B4U,28.47,0.929,False,False,False,,,,,,
MGYP002778345173,8B4U,408.0,11.9,6EQE,28.95,0.132,True,False,False,,,,,,
MGYP002778821346,8B4U,389.0,10.9,4EB0,29.63,0.209,True,False,False,,,,,,
MGYP002780886144,8B4U,394.0,11.9,4EB0,46.67,0.058,True,False,False,,,,,,
MGYP002783615821,8B4U,383.0,11.8,6EQE,31.82,0.14,True,False,False,,,,,,
MGYP002781043205,8B4U,756.0,17.8,8B4U,31.06,0.476,True,False,False,,,,,,
MGYP002817374276,8B4U,432.0,11.2,8B4U,34.15,0.152,True,False,False,,,,,,
MGYP002855972492,8B4U,380.0,10.7,6EQE,31.25,0.113,True,False,False,,,,,,
MGYP002857397679,8B4U,743.0,16.5,4EB0,21.64,0.601,False,True,False,,,,131,82,104
MGYP003048099998,8B4U,859.0,21.1,4WFI,21.29,0.547,False,False,False,,,,,,
MGYP003095008975,8B4U,392.0,11.0,4EB0,46.15,0.05,True,False,False,,,,,,
MGYP003108985598,8B4U,462.0,10.9,4WFI,23.47,0.651,False,False,False,,,,,,
MGYP003109663392,8B4U,424.0,11.5,4CG1,25.14,0.576,False,False,False,,,,,,
MGYP003109758432,8B4U,412.0,11.8,4EB0,22.5,0.643,False,False,False,,,,,,
MGYP003113008203,8B4U,735.0,17.5,8B4U,27.54,0.602,False,False,False,,,,,,
MGYP003190521333,8B4U,454.0,11.8,8B4U,24.06,0.576,False,False,False,,,,,,
MGYP003204432529,8B4U,459.0,11.8,8B4U,21.4,0.762,False,False,False,,,,,,
MGYP003292465435,8B4U,409.0,11.8,4EB0,30.61,0.163,True,False,False,,,,,,
MGYP003300553513,8B4U,379.0,11.1,4WFI,30.43,0.171,True,False,False,,,,,,
MGYP003303908367,8B4U,667.0,15.8,6EQE,40.62,0.121,True,False,False,,,,,,
MGYP003314701042,8B4U,383.0,11.5,8B4U,38.64,0.16,True,False,False,,,,,,
MGYP003346121934,8B4U,843.0,23.3,8B4U,27.38,0.859,False,False,False,,,,,,
MGYP003349135929,8B4U,839.0,19.8,4CG1,29.38,0.55,False,False,False,,,,,,
MGYP003382181016,8B4U,701.0,17.3,8B4U,29.32,0.651,False,False,False,,,,,,
MGYP003382435056,8B4U,412.0,11.8,6EQE,50.0,0.053,True,False,False,,,,,,
MGYP003382584490,8B4U,387.0,10.8,4WFI,32.5,0.143,True,False,False,,,,,,
MGYP003386576137,8B4U,398.0,11.9,4WFI,20.0,0.578,False,False,False,,,,,,
MGYP003397888158,8B4U,707.0,15.2,4WFI,25.66,0.57,False,False,False,,,,,,
